Día,"Temp. Min. Abs. (°C)","Temp. Prom (°C)","Temp. Max Abs. (°C)","Hum. (%)","Precipitacion (mm)","Rad. Solar (W/m2)","Rad. Solar Max Abs.(W/m2)","Indice UV (Unidad)","Indice UV Max Abs. (Unidad)","Direccion Viento Max","Velocidad Viento Max. (km/h)"
2019-06-29,10.80,15.28,21.50,78.25,0.00,204.00,1097.00,1.68,10.10,ESE,15.70
2019-06-30,13.00,15.12,21.40,88.79,6.40,90.75,1097.00,0.86,10.40,SSE,4.36
2019-07-01,11.90,15.82,20.90,81.83,0.00,118.50,752.00,1.03,5.70,E,4.81
2019-07-02,12.70,16.82,22.30,65.50,0.00,184.54,1000.00,1.50,9.00,S,7.44
2019-07-03,12.60,16.77,22.40,67.88,0.00,178.46,1030.00,1.40,9.00,S,10.26
2019-07-04,11.10,18.50,22.50,54.00,0.00,129.88,1027.00,0.91,8.60,NNE,8.66
2019-07-05,11.10,15.85,21.80,62.42,0.00,185.04,1025.00,1.32,8.30,E,11.52
2019-07-06,10.60,15.95,22.10,68.33,0.00,188.33,1005.00,1.36,8.40,N,16.42
2019-07-07,13.40,16.63,22.30,82.12,10.00,97.04,1202.00,0.90,9.60,ESE,15.30
2019-07-08,12.20,15.33,21.70,86.88,3.60,104.71,1157.00,0.96,9.70,S,7.16
2019-07-09,12.20,14.62,18.60,90.96,1.60,83.83,1072.00,0.72,9.20,S,4.66
2019-07-10,11.70,15.35,21.60,87.71,0.00,152.92,1167.00,1.12,9.70,S,6.65
2019-07-11,12.90,15.79,22.80,85.00,0.00,141.25,1209.00,1.16,9.50,ESE,13.86
2019-07-12,12.00,14.26,18.00,94.00,21.00,78.21,1292.00,0.65,10.70,S,5.61
2019-07-13,12.00,14.60,18.10,95.29,0.80,85.29,1016.00,0.69,9.00,,0.00
2019-07-14,10.70,15.31,20.90,89.00,0.00,118.00,1238.00,0.96,9.30,S,7.30
2019-07-15,11.30,15.52,20.40,86.33,7.40,124.25,1199.00,0.93,9.60,S,7.34
2019-07-16,12.70,15.64,20.40,77.79,0.20,86.08,965.00,0.82,9.70,N,12.45
2019-07-17,13.60,16.70,21.20,78.88,0.00,147.88,1216.00,1.32,10.00,ESE,12.90
2019-07-18,12.90,15.67,20.60,83.21,1.00,128.58,1109.00,1.05,9.50,E,5.62
2019-07-19,10.40,15.79,20.90,78.75,0.00,180.58,1000.00,1.45,8.80,ESE,10.47
2019-07-20,12.60,16.48,21.90,79.46,0.00,120.96,993.00,0.90,8.10,E,7.80
2019-07-21,12.90,16.15,20.30,84.96,0.00,79.83,1148.00,0.65,8.00,ESE,7.36
2019-07-22,12.30,15.23,22.70,88.04,20.00,139.50,1276.00,1.17,10.60,E,4.48
2019-07-23,11.30,15.70,22.20,86.29,0.00,164.67,1174.00,1.27,9.60,E,3.57
2019-07-24,10.70,14.98,20.20,85.88,1.20,147.08,1034.00,1.10,8.10,SSE,6.42
2019-07-25,11.40,15.45,22.30,86.83,5.60,177.42,1141.00,1.42,10.00,S,6.91
2019-07-26,10.80,15.62,20.80,69.67,7.80,190.96,1153.00,1.43,9.60,SSE,9.84
2019-07-27,11.30,15.98,21.70,71.92,0.00,183.50,1032.00,1.42,8.90,SSE,12.63
2019-07-28,12.60,16.37,21.10,76.08,9.20,168.96,1086.00,1.32,9.40,SSW,15.55
2019-07-29,12.20,16.04,21.00,67.96,0.20,180.33,1002.00,1.49,9.00,SSE,13.36
2019-07-30,11.70,15.85,21.30,76.00,0.00,172.04,1048.00,1.44,9.40,SE,13.59
2019-07-31,12.00,16.21,21.90,77.46,0.00,181.58,1188.00,1.45,10.40,E,12.90
2019-08-01,10.80,16.43,22.10,80.96,0.00,184.42,1107.00,1.45,9.60,ESE,13.30
2019-08-02,12.40,15.94,21.40,88.50,13.20,128.42,1032.00,0.98,8.60,NE,7.72
2019-08-03,12.90,15.35,20.70,91.50,10.20,119.92,1157.00,1.01,9.50,S,5.97
2019-08-04,12.40,15.42,22.20,91.50,0.80,151.54,1090.00,1.12,9.70,S,7.37
2019-08-05,12.40,15.85,22.00,83.00,0.00,118.50,1109.00,0.88,9.20,NW,3.20
2019-08-06,12.40,16.03,23.20,86.96,0.80,142.04,1297.00,1.15,10.20,SSE,6.43
2019-08-07,12.40,16.59,22.80,85.88,2.80,167.50,1104.00,1.35,9.40,SE,6.42
2019-08-08,13.30,16.34,20.30,81.92,0.20,146.08,856.00,1.19,7.30,SE,8.18
2019-08-09,11.40,15.65,20.60,75.42,0.00,170.50,1080.00,1.40,9.50,S,6.10
2019-08-10,11.80,15.66,20.90,77.67,0.00,191.71,1061.00,1.49,9.30,S,7.95
2019-08-11,11.40,15.80,20.60,74.12,0.00,164.04,1096.00,1.40,10.10,S,9.09
2019-08-12,13.50,16.70,19.30,76.08,0.00,75.38,648.00,0.73,5.80,S,5.66
2019-08-13,12.80,15.81,19.60,79.08,0.00,131.96,653.00,1.03,5.20,E,11.38
2019-08-14,12.70,16.10,21.90,83.50,0.00,142.54,855.00,1.06,5.90,SE,11.06
2019-08-15,13.70,16.52,22.30,85.00,0.00,126.75,794.00,1.08,6.50,SSW,10.11
2019-08-16,13.20,17.25,19.30,83.21,3.60,155.16,591.00,1.87,8.10,S,6.75
2019-08-17,12.80,15.01,20.70,90.88,4.60,107.50,1366.00,0.74,12.50,SSE,6.57
2019-08-18,12.40,14.32,17.30,94.42,12.20,65.75,772.00,0.45,6.50,SE,5.76
2019-08-19,11.80,14.04,19.30,96.29,23.80,73.67,1243.00,0.62,10.00,,0.00
2019-08-20,10.70,14.46,20.60,92.04,2.60,156.50,1278.00,1.14,9.70,S,5.81
2019-08-21,11.10,14.53,19.40,93.58,30.20,130.38,1183.00,0.86,9.20,ESE,2.60
2019-08-22,13.00,15.01,20.00,93.71,4.00,132.54,1311.00,0.95,10.20,SSE,9.00
2019-08-23,12.60,15.34,20.00,91.83,1.60,90.50,1199.00,0.78,9.50,ENE,2.93
2019-08-24,11.60,15.71,20.70,87.79,2.00,160.62,1220.00,1.23,9.70,ENE,3.35
2019-08-25,12.40,16.03,22.20,81.58,0.00,188.12,1102.00,1.32,9.30,S,3.66
2019-08-26,10.90,15.42,21.80,87.75,0.00,171.00,1259.00,1.19,9.40,S,4.48
2019-08-27,11.80,15.64,20.40,80.62,0.20,203.54,1165.00,1.32,8.70,SE,8.43
2019-08-28,12.60,16.30,22.10,79.17,0.20,147.92,1248.00,1.10,9.40,SSE,7.02
2019-08-29,11.50,16.06,21.90,66.00,0.00,196.33,1048.00,1.41,9.00,S,13.54
2019-08-30,12.10,16.00,22.60,74.42,0.00,195.29,1230.00,1.32,9.30,N,15.30
2019-08-31,11.40,15.08,22.10,85.83,16.20,170.96,1194.00,1.08,9.00,SE,6.19
2019-09-01,12.40,14.76,20.60,91.71,3.00,156.79,1179.00,1.10,9.60,ESE,3.20
2019-09-02,11.60,15.35,20.80,88.33,0.20,181.33,1041.00,1.33,8.90,ENE,3.20
2019-09-03,11.30,14.49,19.80,90.75,17.60,155.83,1167.00,0.97,8.80,SSE,5.81
2019-09-04,11.20,15.56,22.60,81.71,0.00,109.88,1164.00,0.86,9.10,SE,8.36
2019-09-05,11.60,18.77,22.40,69.13,0.20,268.82,1292.00,3.72,9.40,NW,4.81
2019-09-06,12.80,15.81,21.40,79.12,0.00,156.96,1172.00,1.07,10.00,ESE,10.66
2019-09-07,12.40,15.58,20.20,81.04,0.00,109.71,1055.00,0.72,6.40,SSE,10.68
2019-09-08,10.80,14.56,20.10,92.33,1.20,106.96,1197.00,0.68,8.90,NNE,3.73
2019-09-09,11.90,15.28,21.80,91.58,1.00,163.67,1158.00,1.17,9.50,ESE,3.73
2019-09-10,11.00,15.25,22.40,89.46,0.00,176.12,1195.00,1.23,10.60,ESE,3.73
2019-09-11,12.70,16.18,23.40,88.67,0.00,187.25,1355.00,1.31,11.00,S,4.81
2019-09-12,11.40,15.80,22.30,86.04,2.40,181.42,1229.00,1.16,9.50,ENE,7.38
2019-09-13,12.10,15.02,19.60,92.83,27.20,95.29,1167.00,0.72,9.00,ESE,6.20
2019-09-14,11.30,15.23,20.00,90.33,0.20,167.58,1229.00,1.19,9.60,ESE,3.65
2019-09-15,13.30,16.11,22.20,84.54,0.60,124.54,1041.00,1.00,9.10,ESE,8.05
2019-09-16,11.70,15.45,22.10,84.83,10.40,147.12,1123.00,1.21,9.70,SE,5.44
2019-09-17,12.60,14.91,19.10,89.12,3.20,89.96,1007.00,0.63,7.50,SSE,9.12
2019-09-18,11.90,14.83,20.40,92.08,19.80,113.12,1178.00,0.79,9.40,SE,3.75
